case,fold,category,id1,id2,target,q_ce,q_llm,name1,name2
label1_models_say_diff,fold_01,Продукты питания,755914386086,111669248117,1,0.25,0.044,кофе эфиопия иргачиф арабика в зернах 1 грейд - 50г - чай.ru,"чай.ru / кофе ""амаретто"" ароматизированный - 50г - чай.ru"
label1_models_say_diff,fold_04,Музыкальные инструменты,214748439370,841813740661,1,0.133,0.162,sevillia ic-120h na - гитара классическая,sevillia iw-240m na акустическая гитара
label1_models_say_diff,fold_03,Товары для животных,77309413102,541165950745,1,0.101,0.196,sirius / сухой корм для стерилизованных кошек курица и индейка 10 кг,"sirius полнорационный сухой premium корм для котят, с мясом индейки, 1.5 кг"
label1_models_say_diff,fold_02,Обувь,721554645056,833223691579,1,0.17,0.127,полусапоги spur,"не определен ботильоны, размер 39, черный"
label1_models_say_diff,fold_02,Бытовая химия,326417594904,283467985013,1,0.23,0.067,моющее средство для очистки фасадов (кислотное) 5 кг clean&green cg8052,"моющее средство для кухни ""shine"" (антижир) 5,5 кг. clean&green cg8068"
label1_models_say_diff,fold_02,Строительство и ремонт,446676713979,94489307697,1,0.263,0.037,выключатель автоматический модульный 2п b 10а 6ка nb1-63 (r) chint 179642,выключатель автоматический модульный 2п c 3а 6ка nb1-63 (r) chint 179662
label1_models_say_diff,fold_01,Красота и гигиена,42949799549,463856484361,1,0.291,0.013,"leo's / шампунь elseve для жирных волос, 400 мл","l'oreal paris бальзам для волос, 200 мл"
label1_models_say_diff,fold_02,Хобби и творчество,17179875512,618475325627,1,0.271,0.033,000 / на берегу андаманского моря 40х50,dvekartinki алмазная мозаика на подрамнике 40x50 см полная выкладка круглые стразы 40х50красочные скалы бали
label1_models_say_diff,fold_01,Музыкальные инструменты,352187329587,618475404671,1,0.291,0.015,"sxl080 xl nickel wound отдельная струна для бас-гитары, никелированная, .080, d'addario","xl nickel wound отдельная струна для бас-гитары, никелированная, .065, d'addario sxl065"
label1_models_say_diff,fold_01,Бытовая химия,43524,197568521379,1,0.293,0.015,"средство для мытья ""умка"", для детской посуды, 1 л","умка жидкое средство для стирки ""умка"", гель, для стирки детского белья, 1 л"
label1_models_say_diff,fold_03,Одежда,618475330953,549755929524,1,0.274,0.036,бюстгальтер lauma,бюстгальтер женский mia-amore 45k21 белый 75j
label1_models_say_diff,fold_04,Обувь,695784843112,300647788863,1,0.11,0.201,полуботинки enrico fantory,enrico fantory / ботинки
label1_models_say_diff,fold_01,Электроника,128849109045,738734470435,1,0.291,0.021,гидрогелевая пленка на vivo x 70 pro plus / виво x 70 про плюс / x 70 pro +,new armor / защитная гидрогелевая пленка на vivo x 90 pro plus
label1_models_say_diff,fold_03,Дом и сад,498216210493,609885379910,1,0.261,0.052,"доляна / салфетки на стол - 2шт, для сервировки,новый год","коврик для кухонных полок, ящиков, холодильника, 30х30 см, 1 шт"
label1_models_say_diff,fold_03,Бытовая техника,386547066388,403726957163,1,0.296,0.019,gorenje / холодильник двухкамерный rk6191es4,"midea холодильник mdrb521mie46od, серебристый"
label1_models_say_diff,fold_04,Спорт и отдых,523986040615,635655285611,1,0.242,0.073,звено соединительное быстроразъёмное 10 мм,зубр / карабин винтовой с муфтой диаметр 8 мм оцинкованный 20 шт
label1_models_say_diff,fold_04,Продукты питания,17179970299,94489342142,1,0.241,0.077,trawa / сыродавленное миндальное масло холодного отжима 250мл,"масло грецкого ореха trawa сыродавленное 250мл, россия( 1 штука в заказе)"
label1_models_say_diff,fold_01,Детские товары,231928251845,652835149844,1,0.277,0.042,металлическая машинка бмв черная,"sweet home модель машины toyota land cruiser 1:32 свет, звук, инерция"
label1_models_say_diff,fold_03,Детские товары,317827690240,429496733187,1,0.281,0.039,"без бренда машина перевёртыш радиоуправляемая ""полиция"", работает от батареек, цвет синий","машина перевёртыш радиоуправляемая ""полиция"", работает от батареек, цвет красный"
label1_models_say_diff,fold_04,Продукты питания,712964658563,8590060555,1,0.211,0.109,bliz&ko / зеленый чай клубника со сливками 100 г,"настоящий листовой китайский чай улун черная смородина рассыпной, 100 грамм"
label1_models_say_diff,fold_02,Обувь,541166018320,764504239046,1,0.103,0.218,"rieker rieker, размер 38, коричневый",ботинки remonte большие размеры
label1_models_say_diff,fold_03,Бытовая химия,627065357690,549755875113,1,0.29,0.03,освежитель воздуха симфония ландыш 300 мл,освежитель воздуха симфония антитабак 300 мл
label1_models_say_diff,fold_01,Аптека,8590010950,34359776709,1,0.05,0.271,"1-day acuvue moist multifocal / мультифокальные линзы 1-day acuvue moist multifocal, r 8.4, -3.50, high, 30 линз",moist multifocal мультифокальные линзы +4.50 / low(слабая аддидация) / 8.4 / 14.3 / 30 штук (линз) однодневные контактные линзы. acuvue 1-day moist multifocal (акувью 1 день мойст мультифокальные)
label1_models_say_diff,fold_02,Спорт и отдых,687194926644,506806164510,1,0.265,0.056,"монофильная прозрачная калиброванная леска для рыбалки без памяти флюорокарбоновое покрытие zander master extra 50 м, 0,105 мм х 1,6 кг","монофильная прозрачная калиброванная леска для рыбалки без памяти флюорокарбоновое покрытие zander master extra 50 м, 0,181 мм х 5,2 кг"
label1_models_say_diff,fold_01,Хобби и творчество,781684086465,163208852793,1,0.278,0.043,вышивочка бисер / набор для вышивания,"алмазная мозаика ""весеннее утро"", картина диамант, 35х43,7"
label1_models_say_diff,fold_01,Спорт и отдых,730144560382,515396117799,1,0.273,0.049,"воблеры для рыбалки grfish striker 90f-dr, l13","lucky craft lucky craft, воблер slur body blow s, kanimiso"
label1_models_say_diff,fold_01,Продукты питания,609885428462,824633799539,1,0.248,0.074,батончик мюсли mindy's с кокосом 35 г (30 штук в упаковке),батончик мюсли mindy's с бананом 35 г (30 штук в упаковке)
label1_models_say_diff,fold_01,Продукты питания,369367338879,661425068408,1,0.278,0.044,кофе bushido kodo сублимированный молотый в растворимом 95г.,"fresco / кофе fresco arabica blend натуральный растворимый, 100г"
label1_models_say_diff,fold_02,Хобби и творчество,274878045726,163208775903,1,0.172,0.15,"nobrand картина по номерам на холсте с подрамником «леопард», 40 х 30 см",алмазная мозаика на подрамнике с полным заполнением грациозный леопард 40х50см
label1_models_say_diff,fold_03,Обувь,163208839907,816043887305,1,0.218,0.105,кроссовки adidas originals adidas,new-shoes / кроссовки forum low off
label1_models_say_diff,fold_01,Ювелирные изделия,17179963948,77309444651,1,0.077,0.246,trade_jewelry / кольцо из серебра 925 (покрытие золото 585),trade jewelry кольцо серебро 925 пробы
label1_models_say_diff,fold_04,Обувь,644245222156,438086710533,1,0.099,0.228,converse / кеды,кеды converse
label1_models_say_diff,fold_01,Одежда,730144462829,790274093054,1,0.296,0.03,трусы janira,"janira трусы janira, размер l, белый"
label1_models_say_diff,fold_04,Музыкальные инструменты,343597409534,575525735841,1,0.273,0.054,"extend-o-grip тренажер для пальцев, регулируемый, черный, flanger fa-10p-b","pu-mmb6 звукосниматель магнитный, басовый, 6 струн, metallor"
label1_models_say_diff,fold_04,Электроника,833223744635,25769844150,1,0.273,0.054,print rite картридж лазерный print-rite tfk906bprj pr-tn324k tn324k черный (26000стр.) для konica minolta bizhub c258/c308/c368,картридж лазерный print-rite tfk909yprj pr-tn324y tn324y желтый (26000стр.) для konica minolta bizhub c258/c308/c368
label1_models_say_diff,fold_01,Продукты питания,412316866211,85899457655,1,0.26,0.068,макаронные изделия bottega del sole спагетти 500 г 5 шт,макаронные изделия bottega del sole фетучини 500 г 5 шт
label1_models_say_diff,fold_02,Ювелирные изделия,566935741064,266288074024,1,0.182,0.146,poemiq / золотая цепочка на шею женская 375 пробы,"poemiq цепочка позолоченная серебряная 925, ""ролло"" / без огранки, полновесная"
label1_models_say_diff,fold_01,Товары для животных,661425001433,266288070776,1,0.282,0.046,happy jungle / корм для декоративных крыс 900 г,"корм сухой для волнистых попугаев happy jungle, 900г"
label1_models_say_diff,fold_02,Галантерея и аксессуары,670014934347,360777349835,1,0.188,0.141,"наручные часы longines the longines master collection, серебряный, белый",longines часы наручные механические
label1_models_say_diff,fold_01,Одежда,532575975312,790274116271,1,0.161,0.17,комплект одежды fresh blossom,win fashion / футболка с принтом
label1_models_say_diff,fold_01,Электроника,523986110800,438086670394,1,0.299,0.032,вчехле / чехол книжка для xiaomi poco m5 / поко м5,чехол книжка elitcase для tecno spark 20 pro / техно спарк 20 про (тёмно-коричневая)
label1_models_say_diff,fold_02,Одежда,206158511019,481036457942,1,0.101,0.231,"krasar футболка krasar, размер m, серый, синий",футболка beloc
label1_models_say_diff,fold_04,Обувь,420906857897,798864039629,1,0.28,0.053,кроссовки nike air force 1,exowaysneakers / кроссовки sb dunk low
label1_models_say_diff,fold_04,Электроника,523986145094,661425015884,1,0.275,0.058,mietubl гидрогелевая защитная пленка антишпион / anty-spy / анти-шпион для coolpad cool s глянцевая,гидрогелевая приватная/ антишпион пленка для samsung a20s / на весь экран
label1_models_say_diff,fold_02,Музыкальные инструменты,128849080773,429496865428,1,0.115,0.22,"sclsnt silena классическая гитара, newtone",классическая гитара cort ac200-nat
label1_models_say_diff,fold_03,Бытовая техника,25769903331,670014910852,1,0.281,0.054,"indesit холодильник ds 4160 e, бежевый",холодильник leran cbf 205 w
label1_models_say_diff,fold_03,Одежда,343597462101,292057832869,1,0.099,0.236,timang / платье праздничное мини,платье max mara
label1_models_say_diff,fold_02,Галантерея и аксессуары,515396212242,60129546340,1,0.18,0.156,adidas рюкзак,adidas / сумка через плечо подростковая
label1_models_say_diff,fold_02,Ювелирные изделия,798863925207,644245142789,1,0.237,0.099,"sokolov, кольцо из серебра с фианитом, 94013560, 925 проба","кольцо из серебра р. 19 sokolov 94013761, фианит"
label1_models_say_diff,fold_01,Дом и сад,455266608617,103079308836,1,0.272,0.064,"best favors свеча ароматическая ""абрикос"", 15 см, 1 шт","свеча ароматическая в банке stella fragrance ""cinnamon orange"", соевый воск, 50 гр."
label1_models_say_diff,fold_02,Галантерея и аксессуары,463856527710,395137087449,1,0.224,0.112,anyijmo очки солнцезащитные,"солнцезащитные очки ray-ban ray-ban rb 4165 710/13 rb 4165 710/13, коричневый"
label1_models_say_diff,fold_02,Музыкальные инструменты,266288023185,34359814261,1,0.273,0.063,"лаг барабана, односторонний, 25мм, ldrums tl01-025scr","лаг барабана, односторонний, 38мм, ldrums tl01-038scr"
label1_models_say_diff,fold_03,Спорт и отдых,257698139092,343597413058,1,0.169,0.173,"grfish grfish, воблер 75f-sr, l24","daiwa, воблер s hunter 3 9f, l.inako"
label1_models_say_diff,fold_04,Обувь,214748469278,34359853947,1,0.218,0.124,резиновые сапоги дарина,резиновые сапоги дарина
label1_models_say_diff,fold_01,Товары для животных,816043929669,163208837136,1,0.257,0.086,"куртка для собак с утяжкой. размер 18 (дс 40 см, ог 50 см, ош 38 см), золото-красная","не определен куртка для собак с утяжкой размер 10 (дс 25, ог 34, ош 24), золото-красная"
label1_models_say_diff,fold_01,Продукты питания,223338347749,712964638834,1,0.168,0.177,сироп proffsyrup vanilla ваниль 1л,proffsyrup / сироп ванильный - 250 мл (для кофе и коктейлей)
label1_models_say_diff,fold_03,Галантерея и аксессуары,790273995998,377957241586,1,0.057,0.289,polaroid очки солнцезащитные glasses-polaroid-men,polaroid / солнцезащитные очки
label1_models_say_diff,fold_01,Спорт и отдых,438086750629,833223706654,1,0.271,0.076,гейнер для набора массы mutant mass 2720 гр тройной шоколад и ванильное мороженое,"mutant / гейнер мутант масс mutant mass, 2270 г (5lb)"
label1_models_say_diff,fold_02,Ювелирные изделия,738734403300,747324451699,1,0.202,0.146,niagara jewelry серьги ювелирные золото белое 585 пробы,niagara jewelry / ювелирные серьги
label1_models_say_diff,fold_03,Хобби и творчество,128849020568,180388685504,1,0.19,0.157,пластика - полимерная глина 56г классический черный,artifact пластика - полимерная глина 56г классический серый
label1_models_say_diff,fold_03,Музыкальные инструменты,120259110165,601295458424,1,0.272,0.078,"15156 nanoweb отдельная струна для акустической гитары, бронза 80/20, .056, elixir","nanoweb отдельная струна для акустической гитары, бронза 80/20, .059, elixir 15159"
label1_models_say_diff,fold_01,Продукты питания,489626330083,618475363928,1,0.25,0.1,"каша ""самарский здоровяк"" №36 пшенично-гречневая с расторопшей и топинамбуром, 250 г.","самарский здоровяк / №72 каша пшенично-рисовая с пробиотиком, 250 г."
label1_models_say_diff,fold_02,Музыкальные инструменты,532575964141,111669238953,1,0.137,0.215,"w81-12e-wbag-op электро-акустическая гитара 12-струнная с чехлом, parkwood",cort / af510e-op standard series электро-акустическая гитара
label1_models_say_diff,fold_01,Музыкальные инструменты,60129550302,51539699429,1,0.123,0.23,"ortega r121g-3/4 family series классическая гитара 3/4, глянцевая, с чехлом",классическая гитара cort ac100 op
label1_models_say_diff,fold_04,Электроника,42949769172,506806250754,1,0.264,0.089,"aoc 24"" монитор 24g2ze, черный","27"" монитор aoc черный 165hz 1920x1080 ips"
label1_models_say_diff,fold_01,Продукты питания,300647747390,17179903305,1,0.297,0.057,"совушкин дом / гвоздика молотая, гвоздика для чая, 50 грамм","горчичный порошок, 50г, совушкин дом"
label1_models_say_diff,fold_04,Галантерея и аксессуары,532575993155,635655192928,1,0.254,0.1,pinko сумка на плечо кросс-боди,adem / сумка багет женская сумка
label1_models_say_diff,fold_01,Спорт и отдых,103079312550,687194769829,1,0.256,0.098,"велосипед format 1415 27,5 2021 m зеленый","forward горный велосипед sporting 29 2.0 d рост 17"" 2022, 29, 2022"
label1_models_say_diff,fold_02,Мебель,51539631047,257698155161,1,0.131,0.224,компьютерный стол woodville 287123,"компьютерный стол, 60х50х100 см"
label1_models_say_diff,fold_04,Строительство и ремонт,231928356028,128849159419,1,0.268,0.087,смеситель для душа kludi ameo 41028 0575 хром,смеситель для раковины roca atlas 75a3290c0m
label1_models_say_diff,fold_03,Дом и сад,420906942452,266288101358,1,0.2,0.159,без бренда фотоальбом традиционный на 30 листов 29х29 см свадебный,"фотоальбом на 200 фото 10х15 см, свадебный"
label1_models_say_diff,fold_04,Музыкальные инструменты,317827633277,292057881916,1,0.223,0.136,скрипка antonio vl-28m 1/4,скрипка antonio lavazza vl-28m 1/8
label1_models_say_diff,fold_04,Строительство и ремонт,85899439503,42813,1,0.233,0.127,автоматический выключатель chint nxb-63s 2p b6 а 4.5 ка 296773,"автоматический выключатель 2 полюса 10а 4,5ка (в) chint (комплект 4шт)"
label1_models_say_diff,fold_02,Галантерея и аксессуары,566935729308,352187394379,1,0.104,0.257,swarovski ожерелье,swarovski / браслет swarovski 5373230
label1_models_say_diff,fold_02,Бытовая химия,335007488753,523986050862,1,0.291,0.07,"no name гель для мытья посуды русская выгода ""лимон"", 5 л","средство для мытья пола любаша ""лимон"", пэт, 5 л"
label1_models_say_diff,fold_03,Галантерея и аксессуары,549755887672,515396203660,1,0.251,0.111,солнцезащитные очки унисекс ray-ban rb3648 голубые,ray-ban очки солнцезащитные
label1_models_say_diff,fold_02,Галантерея и аксессуары,68719551072,601295576696,1,0.259,0.103,"чехол на чемодан 24, цвет чёрный","чехол на чемодан 20"", цвет чёрный"
label1_models_say_diff,fold_03,Хобби и творчество,790274061902,515396159039,1,0.132,0.23,000 - art- набор для вышивания картины / вышивка китайским бисером.пристань 24*30 см,"алмазная мозаика на подрамнике пристань, картина диамант, 43,7х35см"
label1_models_say_diff,fold_04,Обувь,601295465708,601295435546,1,0.236,0.127,шлепанцы adidas,"adidas шлепанцы adidas, размер eu 44,5, черный"
label1_models_say_diff,fold_03,Спорт и отдых,300647726759,309237721305,1,0.152,0.212,раттлин tsuyoki agudo 80s soft al013,tsuyoki / воблер strateg 90s #z024 28 гр
label1_models_say_diff,fold_03,Бытовая техника,584115626227,68719567735,1,0.292,0.072,"lg холодильник ga-b419 sdjl графит (fnf), серый","встраиваемый комбинированный холодильник, белый smeg c41941f1"
label1_models_say_diff,fold_03,Электроника,618475370632,249108224812,1,0.278,0.087,inktec / чернила для epson xp-600 / xp-605 и др.,hp тонер
label1_models_say_diff,fold_01,Музыкальные инструменты,352187382045,188978590027,1,0.247,0.118,"sr2635 java трости для саксофона альт №3,5 (10шт) vandoren","vandoren sr2615 трости для саксофона альт №1,5 (10шт)"
label1_models_say_diff,fold_04,Мебель,738734414799,137439063896,1,0.11,0.256,"лига диванов угловой диван, механизмпантограф,372х165х90см",лига диванов угловой диван пекин угол левый
label1_models_say_diff,fold_02,Музыкальные инструменты,635655323149,395137079200,1,0.21,0.156,terris / pluc 23 bk укулеле концерт,veston kus100 bk - укулеле сопрано
label1_models_say_diff,fold_03,Музыкальные инструменты,609885406641,481036421256,1,0.252,0.114,"dm8500 комплект струн для укулеле сопрано, dean markley","dean markley / комплект струн для бахо кинто, 28-78"
label1_models_say_diff,fold_01,Продукты питания,197568597495,446676609381,1,0.232,0.135,wowman health подарочный набор wowman crazy box матча зеленая (япония)/голубая матча (тайский синий чай)/чай с бергамотом классический,подарочный набор wowman crazy box матча зеленая (япония)/голубая матча (тайский синий чай)/чай гречишный манго
label1_models_say_diff,fold_02,Обувь,206158505524,704374647741,1,0.216,0.151,полуботинки мужские alessio nesca 211699 коричневые 40 ru,туфли broadway
label1_models_say_diff,fold_02,Обувь,249108238119,171798773851,1,0.171,0.196,dr.martens / ботинки,ботинки dr. martens
label1_models_say_diff,fold_01,Музыкальные инструменты,17179930675,661424971567,1,0.153,0.215,dr bka-13 - струны для акустической гитары,dr / bke-10/52 black beauties струны для электрогитары
label1_models_say_diff,fold_02,Мебель,609885466808,60129614395,1,0.071,0.298,"е1 шкаф-купе 1,8 экспресс 3-х дверный 180 х 240 х 60 фотопечать на стекле №1020 пионы венге","шкаф-купе 2,1 экспресс 3-х дверный 210 х 240 х 60 фотопечать на стекле №1020 пионы бетон"
label1_models_say_diff,fold_01,Мебель,566935715933,171798846966,1,0.129,0.24,"монолит стол приставной полукруг ""монолит"", 1400х700х750 мм, без опор (640137), цвет бук бавари","монолит письменный стол, 150х30х120 см"
label1_models_say_diff,fold_01,Красота и гигиена,395137082906,360777416312,1,0.123,0.248,рецепты бабушки агафьи / бальзам для волос кедровый питание и укрепление 500мл,"рецепты бабушки агафьи шампунь-настой для волос питание и укрепление кедровый, 500 мл, 3 шт"
label1_models_say_diff,fold_03,Спорт и отдых,120259216103,833223819695,1,0.282,0.088,"giant talon 29 3 (2023) black, xl","велосипед горный для взрослых дисковый 27,5 дюймов 7 скоростей черный рама 18,5"""
label1_models_say_diff,fold_04,Музыкальные инструменты,798864003315,146028978741,1,0.187,0.184,скрипка ars music 024a размер 1/2,скрипка hora skr100-1/4 студенческая в футляре с смычком
label1_models_say_diff,fold_03,Хобби и творчество,60129566969,618475394622,1,0.22,0.15,"алмазная мозаика на подрамнике ""святой приподобный сергий радонежский "", икона 17х23, диамант",000 almaznaja mozaica / набор для вышивания 12х16см
label1_models_say_diff,fold_04,Спорт и отдых,120259160297,274877911887,1,0.249,0.123,"блесна вращающаяся / sprut alba ball system #1 (65mm/3,5g/bks)",блесна вращающаяся / sprut alba ball system #3 (65mm/7g/sbko)
label1_models_say_diff,fold_03,Одежда,103079322425,455266604521,1,0.154,0.219,пеньюар aurella,не определен прозрачная сетчатая сорочка рубашка
label1_models_say_diff,fold_02,Электроника,850403581818,790274078706,1,0.188,0.19,"юкомс системный блок gamer rule на базе core i5-12400f | gtx 1660 6gb | бп 450w 80+ bronze | ssd m2 nvme | win 10 pro | white game case_hdd 1tb / ssd 480 gb / 16gb ddr4 (intel core i5-12400f (2.5 ггц), ram 16 гб, ssd 480 гб, hdd 1000 гб, nvidia geforce gtx 1660 (6 гб), windows 10 pro), черный","игровой pc юкомс i5-12400f, gtx 1660 super 6gb, ssd 120gb, 16gb ddr4, бп 450w, win 10 pro, white game case"
label1_models_say_diff,fold_03,Обувь,360777337541,283467876504,1,0.228,0.149,adidas originals кеды stan smith,кроссовки adiads one
label1_models_say_diff,fold_01,Продукты питания,455266673977,738734470443,1,0.171,0.208,wowman / набор crazy box чай ройбуш+улун те гуань инь,подарочный набор wowman crazy box чай ройбуш классический/улун медовая дыня/чай с бергамотом классический
label1_models_say_diff,fold_02,Одежда,661425100198,369367191657,1,0.269,0.111,чулки kaftan,"cubu / набор женских следков basic 3 пары,р. 36-39 (23-25 см)"
label1_models_say_diff,fold_04,Спорт и отдых,300647747144,352187450873,1,0.207,0.175,"груз чебурашка vj (5 шт) разборная 26 гр, цв. зелёный","volga jig груз чебурашка vj (10 шт) разборная 26 гр, цв. чёрный"
label1_models_say_diff,fold_01,Обувь,661425087801,712964686678,1,0.174,0.208,кроссовки nike harper's bazaar (журнал),без бренда / кроссовки женские спортивные кожаные
label1_models_say_diff,fold_04,Галантерея и аксессуары,377957194828,566935840839,1,0.203,0.179,skmei часы наручные,daniel klein / часы наручные daniel klein dk-1547-1
label1_models_say_diff,fold_02,Ювелирные изделия,773094207073,558345785186,1,0.194,0.189,krastsvetmet цепочка нц22-050-3#0.50,"krastsvetmet цепь krastsvetmet, серебро, 925 проба, золочение, длина 65 см, средний вес 4.45 г, золотой"
label1_models_say_diff,fold_02,Одежда,60129618547,618475409411,1,0.169,0.216,рубашка lukanclan весь мир моды,рубашка acoola
label1_models_say_diff,fold_03,Автотовары,549755828327,326417606138,1,0.245,0.141,накидка на заднее автомобильное сиденье,накидка на автомобильное сидение
label1_models_say_diff,fold_01,Спорт и отдых,188978682720,515396200482,1,0.202,0.184,"momoi / монофильная леска для рыбалки pro-max ice stop 0,085 мм 5 шт","монофильная леска для рыбалки momoi pro-max ice stop 0,117 мм, 1,5 кг, 30 м, прозрачная, barrier pack, 3 штуки"
label1_models_say_diff,fold_03,Аптека,498216221105,163208871049,1,0.13,0.256,"acuvue / 1-day acuvue moist for astigmatism -6.0 -1.75 120, 30шт",1-day acuvue moist for astigmatism (30 линз)/-6.00/-0.75/170
label1_models_say_diff,fold_02,Аптека,747324360167,25769865272,1,0.132,0.255,"контактные линзы acuvue oasys for astigmatism with hydraclear plus 6 линз -0,50/-1,25/30","acuvue oasys with hydraclear plus for astigmatism (6 линз) bc 8,6 sph -0.50 cyl -2,25 axis 30"
label1_models_say_diff,fold_03,Музыкальные инструменты,34359868674,429496790643,1,0.286,0.102,струна e для скрипки pirastro eudoxa medium ball 314121,струна d для скрипки pirastro eudoxa 16 1/4 p214321
label1_models_say_diff,fold_02,Красота и гигиена,635655250015,807453930249,1,0.238,0.149,lanvin / marry me парфюмерная вода 30 ml,lanvin marry me ланвин мери ми парфюмерная вода 75 мл
label1_models_say_diff,fold_03,Хобби и творчество,128849125580,249108193511,1,0.293,0.095,"набор бусин ""рукоделие"" пластик, диаметр 8 мм, 25 грамм, голубой, 2 набора","рукоделие набор бусин ""рукоделие"" пластик, диаметр 3 мм, 25 гр, голубой"
label1_models_say_diff,fold_03,Обувь,781684122076,532575972954,1,0.121,0.267,bulvar / кроссовки,кроссовки bul`var
label1_models_say_diff,fold_04,Продукты питания,206158475419,128849101241,1,0.225,0.163,оливковое масло costa d'oro extra virgin нерафинированное 1 л,costa d&#39;oro оливковое масло costa d'oro extra virgin нерафинированное 500 мл
label1_models_say_diff,fold_04,Строительство и ремонт,781684105146,824633746375,1,0.268,0.123,"настенный газовый котел ferroli vitabel c24, двухконтурный (открытая камера)","котел газовый ferroli vitabel f 18 квт (двухконтурный, закрытая камера сгорания)"
label1_models_say_diff,fold_01,Галантерея и аксессуары,687194861335,197568542194,1,0.218,0.174,louis vuitton сумка на плечо,reva bags / сумка женская маленькая
label1_models_say_diff,fold_01,Строительство и ремонт,481036375311,627065299481,1,0.243,0.149,дюбель удлиненный желтый полипропилен потай 12х120 (20 шт),мастерболтиков дюбель удлиненный желтый полипропилен потай 12х200 (20 шт)
label1_models_say_diff,fold_03,Одежда,644245191266,163208771477,1,0.156,0.237,"костюм nsd-style , размер 54 , синий",комплект одежды eco foff
label1_models_say_diff,fold_01,Товары для животных,317827635667,833223669562,1,0.253,0.141,"homecat / кукурузный наполнитель для кошачьего туалета,6 л",homecat ecoline комкующийся наполнитель для кошачьих туалетов с ароматом яблока - 12 л
label1_models_say_diff,fold_04,Галантерея и аксессуары,790274110782,403727063313,1,0.261,0.133,casio часы наручные наручные mtp-1374d-1a,наручные часы мужские casio mtp-1374l-1a черные
label1_models_say_diff,fold_01,Музыкальные инструменты,17179982736,197568637248,1,0.222,0.173,скрипка студенческая strunal 29wa-3/4,hans klein va-20 - альт струнный 16
label1_models_say_diff,fold_04,Обувь,541165933759,283467989668,1,0.216,0.183,ботинки мужские tendance hz207b-15-b12 черные 41 eu,ботинки officine creative
label1_models_say_diff,fold_01,Мебель,695784784292,309237742659,1,0.103,0.296,столешница для кухни скиф 2600х600x38мм с кромкой. цвет - сахара белая,столешница для кухни размер 2300х600x38мм с кромкой. цвет - сахара белая
label1_models_say_diff,fold_03,Товары для животных,85899428722,532575956989,1,0.231,0.168,monge / сухой корм для собак всех пород с мясом дикого кабана 12кг,monge bwild dog low grain низкозерновой корм из мяса дикого кабана для взрослых собак всех пород 2.5 кг
label1_models_say_diff,fold_04,Обувь,532575954138,781684135833,1,0.225,0.175,туфли kapika,"kapika туфли kapika, размер 36, черный"
label1_models_say_diff,fold_02,Одежда,764504241540,206158556779,1,0.291,0.111,"не определен брюки , размер l, белый",брюки спортивные danner
label1_models_say_diff,fold_01,Продукты питания,369367208772,420906834776,1,0.274,0.128,rioba / чай rioba/риоба в ассортименте,"rioba чай зеленый байховый для заваривания в чайнике молочный улун (5г х 20шт), 100г"
label1_models_say_diff,fold_02,Ювелирные изделия,515396086616,730144473997,1,0.159,0.244,серьги ювелирные золото красное 375 пробы,"the jeweller серьги the jeweller, красное золото, 375 проба, топаз, голубой"
label1_models_say_diff,fold_02,Детские товары,51539681009,566935722405,1,0.186,0.218,lovular подгузники giraffe m (6-11 кг) 60 шт,подгузники lovular giraffe s 4-8 кг 66 шт
label1_models_say_diff,fold_01,Одежда,730144448454,712964652883,1,0.202,0.203,купальник раздельный feabrate,lovse / купальник раздельный бикини с юбкой с высокой посадкой
label1_models_say_diff,fold_01,Ювелирные изделия,77309517077,549755850897,1,0.165,0.24,"кольцо женское из красного золота с жемчугом, фианитом 585gold 201013167, р. 18",эстет кольцо 01к3111542-1
label1_models_say_diff,fold_04,Спорт и отдых,42949815070,541165987347,1,0.253,0.153,giant велосипед двухколесный спортивный горный городской дорожный 28 дюймов мужской женский подростковый,kms / велосипед взрослый 29''pro x2 21'' рост 175-190 см
label1_models_say_diff,fold_01,Бытовая химия,68719590241,360777322123,1,0.157,0.249,"ласка / гель для стирки ласка для черного и темного, 3 л, 50 стирок","гель для стирки ласка эффект восстановления, для черного и темного, 1 л, 16 стирок 2 штуки"
label1_models_say_diff,fold_02,Спорт и отдых,678604881440,197568591724,1,0.246,0.162,силиконовая приманка intech l3ong heel 4 (6 шт.) #15,"kosadaka / виброхвост kosadaka awaruna 65, 11шт., цвет yfg"
label1_models_say_diff,fold_01,Обувь,712964634664,60129575713,1,0.169,0.239,кроссовки nike jordan,exowaysneakers / кроссовки sb dunk low
label1_models_say_diff,fold_02,Галантерея и аксессуары,532576086115,25769830899,1,0.145,0.265,polaroid / солнцезащитные очки трендовые,celine очки солнцезащитные
label1_models_say_diff,fold_04,Электроника,721554549763,128849060267,1,0.243,0.168,без бренда аккумуляторная батарея для maxvi c25,аккумуляторная батарея для maxvi m1
label1_models_say_diff,fold_03,Музыкальные инструменты,438086718809,850403573574,1,0.254,0.157,струны для скрипки 4/4 la bella 630,"комплект струн для скрипки размером 3/4, сталь, la bella 630-3/4"
label1_models_say_diff,fold_04,Бытовая химия,412317001280,85899382745,1,0.281,0.131,cif / средство для удаления пятен cif professional 500 мл. х 2 шт.,cif professional чистящее средство для стекол и блестящих поверхностей 500 мл. спрей х 2 шт
