fold,category,id1,id2,target,q_ce,q_llm,name1,name2
fold_04,Товары для животных,463856503798,85899393733,1,0.368,0.506,"домик для грызунов сборный ""нора"" 18 х 13 х 10, белый с бирюзовой крышей","пижон домик для грызунов сборный ""нора"" 9 х 13 х 10, белый с бирюзовой крышей"
fold_04,Музыкальные инструменты,463856526310,352187434489,0,0.949,0.898,"rockdale 3323 настенный кронштейн для ас, наклонный, поворотный, сталь, чёрный. разъём 35 мм, цена за 1 шт",rockdale / 3323 настенный кронштейн для ас
fold_04,Продукты питания,463856533562,103079331815,1,0.388,0.688,sosero желтый перец фаршированный сыром 290 г,sosero / острый перец sosero фаршированный сыром 300 г
fold_04,Бытовая техника,463856571968,498216233448,0,0.948,0.804,electrolux / водонагреватель ewh 100 formax dl,electrolux водонагреватель накопительный ewh 100 formax dl
fold_04,Бытовая техника,463856617577,386547161189,1,0.394,0.185,rexant конвектор электрический 1.5квт с механическим термостатом; стич нагревательный элемент; но,"обогреватель для дома конвекторный электрический с термостатом 0,5 квт"
fold_04,Аптека,472446408617,566935808036,1,0.033,0.226,очки с футляром-змейка melorsch мод. 2110 цвет 6 с линзами ecoplus 1.56 hmc -6.00 рц 60-62,очки с футляром-змейка melorsch мод. 2110 цвет 6 с линзами ecoplus 1.56 hmc -8.00 рц 58-60
fold_04,Строительство и ремонт,472446497627,103079242895,0,0.924,0.765,"lustrof встраиваемый светильник, gu10, 6 вт",novotech / светильник потолочный встраиваемый точечный
fold_04,Канцелярские товары,472446498450,704374684622,1,0.382,0.353,кисть белка круглая №10 (диаметр обоймы 10 мм; длина волоса 30 мм) calligrata,"кисть пони круглая №10 (диаметр обоймы 10 мм; длина волоса 30 мм), деревянная ручка, calligrata"
fold_04,Продукты питания,472446536425,369367322720,0,0.927,0.739,nescafe / кофе растворимый classic crema 190г,кофе nescafe classic crema растворимый 190 г
fold_04,Автотовары,472446546023,412316956065,1,0.287,0.002,rapid ice knight 235/55 r 18 100 t зима нешипованная,royal black royal black explorer 215/45 r18 93w - mow шины летние 215/45  r18 93w
fold_04,Бытовая химия,481036342188,850403553397,0,0.95,0.976,grass / таблетки для посудомоечных машин экологичные crispi 100шт,"grass crispi экологичные таблетки для посудомоечных машин, 100 шт"
fold_04,Канцелярские товары,481036351180,747324343257,1,0.263,0.626," ручка шариковая, толщина линии: 0.7 мм, цвет: синий, 1 шт.","без бренда ручка с именем на армянском языке "" вазген """
fold_04,Канцелярские товары,481036360616,343597408757,1,0.397,0.389,"спрей-краска, 50 мл, wizzart spray, белый снег",wizzart / спрей краска акриловая artspray голубой залив 50мл
fold_04,Одежда,481036394529,824633790304,1,0.349,0.21,no brand комплект домашний женский 22 зеленый 58 ru,пижама rabbit hawk одежда для сна и отдыха
fold_04,Товары для животных,481036407940,17180032929,1,0.271,0.328,хвостатыч / поводок для собак нейлон ширина 25 мм,"поводок для собак брезентовый, длина 1,5м, ширина 25мм."
fold_04,Спорт и отдых,481036407984,670014974816,1,0.324,0.042,джиг-головки narval zg 120 6/0 24g (3 шт.),джиг-головки narval zg 120 5/0 12g (3 шт.)
fold_04,Продукты питания,481036431377,455266542966,0,0.99,0.651,"сухой паёк ""разведчик"" ирп-рг №1 армейские будни (суточный)","сухой паёк ""разведчик"" ирп-рг №1 армейские будни (суточный)"
fold_04,Бытовая химия,481036454987,60129604993,0,0.948,0.73,"капсулы для стирки белья tide color, 45шт х 22 г","tide / капсулы для стирки tide color, 45 шт"
fold_04,Канцелярские товары,481036455766,661424964563,1,0.343,0.509,"штемпельная подушка trodat ideal 4912 typo прямоугольный, 1 шт.","штамп самонаборный 4-строчный, оттиск 47x18 мм, без рамки, trodar ideal 4912 p2, касса в комплекте"
fold_04,Бытовая химия,481036486798,541165988456,0,0.954,0.908,"блок для унитаза domestos power 5 свежесть лайма защита от микробов и налета, 2х55 гр",domestos / domestos блок для унитаза power 5 свежесть лайма 55 г х 2 уп
fold_04,Бытовая техника,481036496208,309237742463,0,0.939,0.98,zipbaza / петля люка для стиральной машины electrolux 1327662001,петля для стиральной машины electrolux электролюкс 1327662001 (1327662)
fold_04,Хобби и творчество,481036501815,592705626605,0,0.986,0.859,"пластилин 30 цветов 600 г, гамма ""мультики"", со стеком, картонная упаковка 210119 04","пластилин гамма ""мультики"", 30 цветов, 600 г, со стеком, 210119_04"
fold_04,Ювелирные изделия,481036503065,798863965432,1,0.238,0.251,эстет браслет браслет из комбинированного золота 585 пробы без вставок 01б062985. размер 22,"эстет браслет эстет, красное золото, 585 проба, длина 18 см."
fold_04,Ювелирные изделия,489626308646,532576019032,1,0.322,0.918,the-jeweller серьги ювелирные золото красное 585 пробы,"the jeweller серьги the jeweller, красное золото, 585 проба"
fold_04,Продукты питания,489626312933,214748444557,0,0.941,0.702,"набор шоколадных конфет ferrero коллекция, ассорти, 269 г","конфеты шоколадные ferrero collection 269,4 г"
fold_04,Бытовая химия,489626341840,515396160183,0,0.988,0.964,grass / средство для мытья посуды velly premium лайм и мята 500мл,средство для мытья посуды grass velly premium лайм и мята 500мл
fold_04,Детские товары,489626346484,309237660754,0,0.929,0.864,кот батон 70 см мягкая игрушка 70 см рыжий,"мягкая игрушка maxitoys кот батон рыжий, 70 см"
fold_04,Бытовая техника,489626356312,17179925664,0,0.993,0.964,"russell hobbs погружной блендер 24690-56 красный, красный",блендер russell hobbs 24690-56 красный
fold_04,Бытовая техника,489626410189,498216321242,1,0.367,0.201,equation / обогреватель электрический 1000 вт,обогреватель электрический 1500 вт 15 м2
fold_04,Канцелярские товары,489626437243,601295557104,1,0.374,0.523,"гамма / акварель ""старый мастер"", 2.6мл, кювета","акварель художественная гамма ""старый мастер"" ауреолин (имит.), 2,6мл, кювета (6 шт в 1 уп)"
fold_04,Галантерея и аксессуары,498216220940,128849113549,1,0.192,0.267,omax / наручные часы omax quartz hsj743g003,наручные часы omax quartz hsj739g013
fold_04,Хобби и творчество,498216228895,704374773361,1,0.317,0.307,"добрбобр, мыло пластилин своими руками ""шоколадный пончик"", 5 цветов по 15 грамм","добрбобр мыло пластилин своими руками ""непобедимый танк"", 5 цв. по 15 г"
fold_04,Спорт и отдых,498216231348,790274070817,1,0.337,0.14,паста форелевая berkley powerbait natural scent glitter 50gr (bgtabsgt2) анис,паста форелевая berkley powerbait natural scent glitter trout bait 50гр чеснок #spring green
fold_04,Галантерея и аксессуары,498216234379,609885401538,0,0.955,0.589,"nazamok kids рюкзак детский nazamok ""авомаг"", 27*23 см",china рюкзак
fold_04,Детские товары,498216277085,146029027126,0,0.94,0.854,"развивающий набор ""умный скотч. веселые картинки"" морские, в пакете",iq-zabiaka развивающий набор «умный скотч. весёлые картинки» морские
fold_04,Галантерея и аксессуары,498216291624,42949712917,0,0.934,0.916,citizen / часы citizen eco drive bm8475-26e,наручные часы citizen bm8475-26e
fold_04,Канцелярские товары,498216300309,377957195642,1,0.399,0.288,"кисть художественная профессиональная brauberg art classic, синтетика жесткая, круглая, № 6, длинная ручка","brauberg кисть художественная профессиональная brauberg art classic , синтетика мягкая, под колонок, круглая, № 6, короткая ручка, 200691"
fold_04,Товары для животных,498216316273,798864004684,0,0.97,0.941,"сухой корм pro plan для щенков средних пород с чувствительным пищеварением, с высоким содержанием ягненка, пакет, 3 кг х 1 шт","pro plan / корм для средних щенков sensitive digestion, ягненок 3кг"
fold_04,Одежда,498216324499,386547092739,1,0.188,0.482,kute / джинсы прямые трубы корейские y2k,джинсы creanova
fold_04,Бытовая техника,498216325878,42949819208,0,0.96,0.875,фильтр для очистителя stb-a83_41,"steelberg / фильтр а83 steelberg, черный"
fold_04,Товары для животных,498216340120,386547206762,1,0.303,0.416,лежак сибирская кошка comfort plus №1 мебельная ткань (микророгожка) прямоугольная 45*35*17см / 1 шт,"лежанка сибирская кошка mr. alex comfort plus №3 для животных, 65х45х20 см"
fold_04,Музыкальные инструменты,498216349262,601295489780,1,0.341,0.26,"кларнет amati acl372iis-o, полупрофессиональная модель, 18 клапанов, 6 кольцевых клапанов","clarinet bb amati concerto acl321s-o - semi professional clarinet from grenadilla wood, 17 keys, 6 rings. abs case included"
fold_04,Одежда,498216358360,266287977616,1,0.319,0.139,футболка игра,bondugoff / футболка чикен ган
fold_04,Хобби и творчество,498216362314,171798741648,0,0.931,0.978,"бусины для творчества пластик ""розовая сирень"" набор 20 гр d:1 см","арт узор бусины для творчества пластик ""розовая сирень"" набор 20 гр d=1 см"
fold_04,Строительство и ремонт,506806141971,335007480532,1,0.249,0.541,"tundra, бита с торцевой головкой, сталь crv, магнит, 13 х 65 мм, 3 штуки","тундра бита с торцевой головкой тундра, сталь crv, магнит, 12 х 65 мм"
fold_04,Детские товары,506806152130,51539731103,1,0.399,0.457,мягкая игрушка стич 50см синий,мягкая игрушка стич 45 см голубой
fold_04,Аптека,506806155294,420906848273,1,0.339,0.575,"тримедат форте, таблетки пролонг. покрыт. плен. об. 300 мг, 60 шт.",тримедат форте таблетки с пролонг высвобождением покрыт.плен.об. 300 мг 20 шт
fold_04,Галантерея и аксессуары,506806163644,171798771707,1,0.132,0.406,chrome hearts очки солнцезащитные,chrome heart. / очки солнечные мужские
fold_04,Одежда,506806200440,824633745742,1,0.186,0.301,"не определен трусы , размер l, черный","трусы solefly, 1 шт"
fold_04,Аптека,506806206119,352187342893,1,0.34,0.572,компьютерные очки для чтения с футляром-змейка dacchi мод. 32544 цвет 8 с линзами romeo 1.56 blue block +0.75 рц 66-68,очки для чтения с футляром-змейка dacchi мод. 32544 цвет 8 с линзами ecoplus 1.50 uc +0.75 рц 68-70
fold_04,Бытовая химия,506806219301,412316890089,0,0.941,0.786,кондиционер-концентрат для тканей ipc vela s 5 л,ipc кондиционер-концентрат для тканей ipc vela s 5 л
fold_04,Канцелярские товары,506806225915,438086745159,1,0.217,0.36,"лоток для бумаг вертикальный стамм ""актив"", тонированный голубой, ширина 70мм (арт. 351503)","лоток для бумаг вертикальный стамм ""актив"", тонированный фиолетовый, ширина 70мм"
fold_04,Спорт и отдых,506806251860,592705560130,1,0.317,0.026,"novasport городской велосипед stels navigator 28"" 300 с z010, темно-зеленый, 2022","stels / велосипед горный v 29"" f020, рама 17.5"""
fold_04,Музыкальные инструменты,515396095323,773094206958,0,0.968,0.904,"gpb-01b педалборд на 4 педали с чехлом, guitto","педалборд на 4 педали с чехлом, guitto gpb-01b"
fold_04,Автотовары,515396106897,309237718629,1,0.395,0.041,"аэрозольная краска color1 для mercedes, цвет 7294 - lindgrau","аэрозольная краска color1 для opel, цвет 27e - cub blue"
fold_04,Галантерея и аксессуары,515396138974,721554555714,1,0.119,0.483,"очки от компьютера женские корригирующие (+5.50) glodiatr 1731, компьютерные, с футляром, цвет бордовый, рц 62-64","корригирующие компьютерные очки (+4.50) glodiatr 1731, компьютерные, с футляром, цвет бордовый, рц 62-64"
fold_04,Товары для животных,515396186479,584115557879,0,0.973,0.674,"now fresh / dog senior diet с индейкой,уткой 5,44 кг","сухой корм now fresh dog senior беззерновой диетический для пожилых собак всех пород с индейкой, уткой, овощами  (5,44 кг)"
fold_04,Одежда,523986014245,266288006459,1,0.175,0.616,пике / футболки-поло с коротким рукавом рубашки большие размеры,поло
fold_04,Спорт и отдых,523986040615,635655285611,1,0.242,0.073,звено соединительное быстроразъёмное 10 мм,зубр / карабин винтовой с муфтой диаметр 8 мм оцинкованный 20 шт
fold_04,Продукты питания,523986049845,163208885651,0,0.949,0.882,ritter sport / шоколад молочный альпийское молоко 100г,шоколад риттер спорт молочный с альпийским молоком 100г - в заказе 1 шт.
fold_04,Продукты питания,523986049845,326417585416,0,0.952,0.837,ritter sport / шоколад молочный альпийское молоко 100г,"ritter sport шоколад молочный альпийское молоко, 100г (1 шт)"
fold_04,Электроника,523986074943,154618948095,1,0.27,0.01,картридж cc533a (304a) magenta для принтера hp color laserjet cm2320n; cm2320nf,"nv print картридж c-718 magenta для принтера кэнон, canon i-sensys mf8380cdw; mf8340cdn"
fold_04,Мебель,523986076750,592705591812,1,0.3,0.532,"комплект мебели для ванной комнаты с раковиной wellsee genuine tree 201018801: столешница, раковина, смеситель, сифон, донный клапан, угловые вентили, аксессуары (цвет набора хром)","wellsee / комплект столешница с раковиной в ванную комнату, 201018806"
fold_04,Галантерея и аксессуары,523986091571,584115676643,1,0.338,0.324,"светодиодная клипса, модель sy-ah01, (2 х cr2032), белый","не определен светодиодная клипса, модель sy-ah01, (2 х cr2032), зеленый"
fold_04,Обувь,523986109749,481036432388,1,0.341,0.388,кроссовки hoka one one,hoka / кроссовки беговыеа
fold_04,Обувь,523986133225,755914266137,1,0.276,0.425,ботинки officine creative,"officine creative ботинки officine creative, размер 42, коричневый"
fold_04,Бытовая техника,523986133308,128849079072,0,0.928,0.949,мечта / электрическая настольная плитка мечта 212т черная,"мечта электрическая настольная плита 212т, черный"
fold_04,Электроника,523986145094,661425015884,1,0.275,0.058,mietubl гидрогелевая защитная пленка антишпион / anty-spy / анти-шпион для coolpad cool s глянцевая,гидрогелевая приватная/ антишпион пленка для samsung a20s / на весь экран
fold_04,Бытовая химия,523986155255,695784743233,1,0.343,0.424,"sanfor средство для труб, 5 мин, прочистка канализации, 1 л",sanfor / средство от засоров труб 5 минут 750 мл
fold_04,Товары для животных,532575952803,498216216192,1,0.371,0.775,florida сухой корм для взрослых стерилизованных кошек с лососем и черникой 3+1 кг,"florida. / корм для стерилизованных кошек, лосось,4 кг"
fold_04,Обувь,532575954138,781684135833,1,0.225,0.175,туфли kapika,"kapika туфли kapika, размер 36, черный"
fold_04,Детские товары,532575971205,790273992431,0,0.981,0.883,"ming jia long попрыгун ""машина"", 56 x 39 x 30 см, 1600 г","попрыгун ""машина"", 56 х 39 х 30 см, 1600 г, 1 шт."
fold_04,Галантерея и аксессуары,532575993155,635655192928,1,0.254,0.1,pinko сумка на плечо кросс-боди,adem / сумка багет женская сумка
fold_04,Товары для животных,532575994180,841813613066,0,0.933,0.966,"лакомство для собак triol косточки жевательные dental, 10см, 160г (уп.4шт.)","triol / косточки жевательные dental, 10см, (4шт.)"
fold_04,Мебель,532576017216,472446416762,1,0.093,0.395,"комплект мебели для ванной комнаты с раковиной wellsee genuine tree 201017587: столешница, раковина, встраиваемый смеситель, сифон, выпуск, аксессуары (цвет набора матовый черный)",комплект мебели для ванной комнаты с раковиной wellsee genuine tree 201017127
fold_04,Бытовая химия,532576028841,575525640905,0,0.935,0.975,"ушастый нянь / гель для стирки детского белья, 1200 мл","гель для стирки детского белья ушастый нянь, 1.2л"
fold_04,Продукты питания,532576032449,163208826633,0,0.974,0.739,"мармелад fruittella медвежата, 150г","мармелад fruittella медвежата, 150 г"
fold_04,Хобби и творчество,532576045108,678604906930,1,0.302,0.503,"арт узор молд силикон ""голубика"" 1х1х1 см","молд силикон ""черника"" 1х1х1 см"
fold_04,Бытовая химия,532576060908,481036378837,0,0.944,0.812,туалетный утенок гель для чистки туалета цитрус 900 мл /,чистящее средство туалетный утенок wc 900 мл цитрусовый
fold_04,Обувь,532576065305,584115601423,1,0.137,0.48,ботинки tendance,полусапоги
fold_04,Продукты питания,532576067019,627065378648,0,0.929,0.742,"чай в пакетиках черный азерчай букет, 100 шт","чай черный азерчай букет в пакетиках 1,8 г х 100 шт"
fold_04,Бытовая техника,532576076146,188978623089,0,0.934,0.723,"electrolux  вентилятор argentum eafa-120t с таймером, серебристый",вентилятор вытяжной electrolux argentum eafa-120t (таймер)
fold_04,Одежда,532576086275,77309510681,1,0.394,0.227,платье,eleve / платье теплое свитер вязаное
fold_04,Хобби и творчество,532576091662,120259153505,0,0.975,0.692,mellingward / набор для опытов,"набор для опытов ""выращивание удивительных кристаллов"", новогодние чудеса, эврики, 1 набор"
fold_04,Галантерея и аксессуары,532576096072,163208821320,1,0.271,0.333,kat-bijoux-shop / серьги пусеты бижутерия гвоздики с камнями,zultanit серьги
fold_04,Обувь,541165933759,283467989668,1,0.216,0.183,ботинки мужские tendance hz207b-15-b12 черные 41 eu,ботинки officine creative
fold_04,Дом и сад,541165955906,223338339222,1,0.381,0.678,цветы искусственные на кладбище / искусственные цветы на кладбище большие герберы,букет искусственных цветов герберы
fold_04,Строительство и ремонт,541165977214,781684075627,1,0.287,0.149,краскопульт pegas pneumatic верхний бак сопло 2мм 2708,"краскопульт hvlp 1,0 мм,  28-115 л/мин, 2,1 бар, верхний бачок 100 мл automaster"
fold_04,Товары для животных,541165988939,429496850463,0,0.92,0.853,rio / корм для средних попугаев основной 1 кг,"корм rio для для средних попугаев ""основной рацион"", 1 кг"
fold_04,Автотовары,541165990722,850403666339,1,0.4,0.005,краска для сколов kiwix volkswagen 0u pool blau 20 мл,ремонт сколов кузова (подкраска) + грунт комплект land rover 945 chablis 40 мл
fold_04,Продукты питания,541165998212,446676623438,0,0.975,0.912,"чай greenfield summer bouquet травяной (2г х 100шт), 200г","чайный напиток в пакетиках greenfield summer bouquet, 100 шт"
fold_04,Дом и сад,541166000081,455266634400,1,0.308,0.713,"агросидстрейд семена цветов петуния ""изи вейв сильвер"", f1, 5 шт","семена цветов петуния изи вейв вайт , f1, 5 шт"
fold_04,Товары для животных,541166013656,463856602759,1,0.138,0.06,"monge dog monoprotein mini корм для щенков мелких пород с ягненком и рисом 2,5 кг",monge / monge dog для собак ягненок 12 кг
fold_04,Дом и сад,541166034112,146029030990,0,0.988,0.905,"матрёшка божья коровка , зелёное платье, 5 кукольная, 10-12 см","матрёшка божья коровка, зелёное платье, 5 кукольная, 10-12"
fold_04,Музыкальные инструменты,549755814012,206158581272,0,0.984,0.915,укулеле сопрано cascha hh-3964 linden series,"poni linden series укулеле сопрано, с чехлом, желтый, cascha hh-3964"
fold_04,Товары для животных,549755815036,790274076985,1,0.302,0.22,"корм для хомяков  с орехами, 500 г","сухой корм для морских свинок seven seeds с орехами, 500 г"
fold_04,Бытовая техника,549755855374,438086673707,1,0.393,0.084,kitfort / чайник кт-619,чайник электрический viconte vc-3278 стекло
fold_04,Товары для животных,549755856878,712964607427,1,0.383,0.806,"farmina n&d prime для кошек курица с гранатом  1,5 кг","farmina / корм с курицей игранатом для кошек 1,5кг"
fold_04,Галантерея и аксессуары,549755870239,317827724255,1,0.359,0.469,casio edifice classic спортивные часы с хронографом efv-640l-2a,casio / наручные часы efv-640d-2a
fold_04,Музыкальные инструменты,549755904744,137439074162,0,0.983,0.978,"mz-chg-12-3skull2/b чехол для классической гитары, mezzo",чехол для классической гитары mezzo mz-chg-12-3skull2/b
fold_04,Товары для животных,549755906244,335007474689,0,0.974,0.878,canin / корм сухой maxi puppy для крупных щенков до 15 мес 3кг,royal canin maxi puppy - сухой корм для щенков крупных пород от 2 до 15 месяцев - 3 кг
fold_04,Канцелярские товары,549755913545,618475305691,0,0.952,0.992,"disney / блокнот а6, 32 листа на скрепке эльза. холодное сердце, 1 шт","блокнот на скрепке ""эльза"" холодное сердце, 32 листа, а6"
fold_04,Хобби и творчество,549755958390,274877965698,1,0.297,0.674,деревянные заготовки / яйцо на подставке 5х7см (3шт) заготовка для творчества,"""добрый мастер"" деревянная заготовка для творчества, декупажа №11645 ""яйцо на подставке"" 4,8*7см (1шт), дерево"
fold_04,Спорт и отдых,558345760762,489626365710,0,0.947,0.992,игровые футбольные ворота dfc goal120t,ворота игровые dfc goal120t
fold_04,Мебель,558345782579,704374657176,0,0.929,0.884,dobrin 5017-lmtailor,"барный стул dobrin tailor (серый велюр) 5017-lmtailor, 1 шт."
fold_04,Бытовая техника,558345808985,103079337294,0,0.924,0.943,"пылесос delta lux dl-0848 черный с синим: 2200 вт, мешок для сбора пыли, мощн.всас 400вт","пылесос delta dl-0848, черный/синий"
fold_04,Строительство и ремонт,558345831390,498216209284,1,0.26,0.568,"не определен мягкое окно софтокна 145х220 см, прозрачная пленка 0,7мм, скоба-ремешок, черная окантовка, комплект для установки","мягкое окно софтокна 145х220 см, прозрачная пленка 0,7мм, скоба-ремешок, коричневая окантовка, комплект для установки"
fold_04,Продукты питания,558345842620,678604962975,1,0.302,0.628,мини-сушки семейка озби с солью 150 г,упаковка из 24 штук мини-сушки семейка озби с солью 150г
fold_04,Мебель,558345856324,94489283828,1,0.365,0.65,"лига диванов угловой диван, механизмнераскладной,260х147х83см","лига диванов угловой диван леонардо правый угол, рогожка корфу 02"
fold_04,Красота и гигиена,558345861960,670015062461,0,0.96,0.991,"сменные кассеты gillette fusion power 8 шт. для мужской бритвы, с 5 лезвиями, кассеты gillette. джилет фьюжн повер.",gillette / кассеты для бритья сменные лезвия мужские fusion 5 power 8шт
fold_04,Электроника,558345875974,644245238904,0,0.94,0.965,seagate 2 тб внутренний жесткий диск (st2000nm000a) ,"seagate / st2000nm000a exos 7e8 жесткий диск hdd 3,5"" 2тб, sata iii, буфер 256 mb, скорость 7200 rpm"
fold_04,Бытовая техника,558345905139,420906938117,0,0.928,0.71,xiaomi / фен compact hair dryer h101 (white) eu xiaomi,"xiaomi фен для волос h101, кол-во насадок 1, белый"
fold_04,Бытовая химия,558345911077,360777295267,1,0.302,0.18,"jerminal cosmetics средство для мытья посуды ""яблоко"" пэт 5 литров","средство для мытья посуды любаша яблоко, канистра, 5л, 4шт."
fold_04,Одежда,558345913260,472446462147,1,0.316,0.599,алтекс. / рубашка женская больших размеров хлопок,рубашка алтекс
fold_04,Детские товары,558345918250,292057854808,0,0.937,0.798,"мягкая игрушка maxitoys кот батон рыжий, 70 см",кот батон 70 см мягкая игрушка 70 см рыжий
fold_04,Продукты питания,566935692081,455266601570,0,0.963,0.696,"чай riston earl grey черный, 100 пакетиков","чай черный riston earl grey с ароматом бергамота, 100 пакетиков"
fold_04,Электроника,566935716145,352187477961,1,0.239,0.911,karl lagerfeld / чехол на iphone 15 pro с принтом pc/tpu,"чехол karl lagerfeld pc/tpu на apple iphone 15 pro, для айфон 15 про ударопрочный, с защитой камеры, с принтом monogram nft karl ikonik, прозрачный"
fold_04,Хобби и творчество,566935729700,472446467829,0,0.997,0.879,"/ пазлы ""страна единорогов"", 35 элементов","пазлы, puzzle time, ""страна единорогов"", 35 элементов"
fold_04,Обувь,566935734998,798863988307,1,0.294,0.575,кроссовки adidas originals originals superstar,adidas / кеды
fold_04,Обувь,566935743427,197568554269,1,0.248,0.174,туфли in-step,"in step мокасины in step, размер 46, коричневый"
fold_04,Строительство и ремонт,566935756675,635655168803,1,0.346,0.3,диск пильный по дер. makita d-51390,"диск пильный по дереву 165х20х3,2мм, 24 зуб. makita d-51409"
fold_04,Хобби и творчество,566935759981,807453907485,0,0.96,0.849,"патч на липучке ушёл в себя, 8х5 см","zашеvрон / патч на липучке ушёл в себя, 8х5 см"
fold_04,Красота и гигиена,566935805387,309237811697,0,0.955,0.992,"тоник для лица сто рецептов красоты освежающий, увлажнение и свежесть, 250 мл (67972740)","тоник для лица сто рецептов красоты освежающий ""увлажнение и свежесть"", 250 мл"
fold_04,Электроника,566935828581,85899446507,1,0.111,0.667,дизайнерский силиконовый чехол для tecno spark 20 pro амонг ас обои,tecno / чехол на tecno spark 20 pro/текно спарк 20 про
fold_04,Автотовары,566935831184,687194780271,1,0.381,0.025,liqui moly / масло liqui moly top tec 6600 0w-20 нс- 1 л,"liqui moly top tec 4600 5w-30, масло моторное, синтетическое, 1 л"
fold_04,Спорт и отдых,575525629121,670014926505,1,0.375,0.528,/ поролоновая рыбка 140 мм 23 uv (5 шт.),"поролоновая рыбка yaman на двойнике, р. 95 мм, в комплекте 2 упаковки y-p95-23"
fold_04,Мебель,575525654147,747324310760,1,0.236,0.766,"кровать с матрасом cocos foam 219 160х200 см высотой 19 см, кровать c подъемным механизмом и местом для хранения техас лиловый","не определен кровать с матрасом cocos foam 219 160х200 высотой 19 см, кровать c подъемным механизмом и местом для хранения техас светло-бежевый"
fold_04,Строительство и ремонт,575525666294,566935788878,0,0.953,0.99,раковина 41 см grossman gr-3018,раковина-чаша grossman 41 gr-3018 белая
fold_04,Товары для животных,575525694202,34359819412,0,0.929,0.61,"сухой корм farmina для кошек farmina vet life struvite 0.4 кг фармина корм при мочекаменной болезни мкб, для растворения струвитных уролитов, курица",farmina / корм для растворения струвитов у кошек 400 гр
fold_04,Обувь,575525713173,592705497179,1,0.24,0.447,туфли giovanni fabiani,"giovanni fabiani туфли giovanni fabiani, размер 40.5, бежевый"
fold_04,Хобби и творчество,584115555492,670015016467,0,0.992,0.764,развивающая игра накорми зверушку (2 основы+ ложка+ 20 элементов),"развивающая игра лесная мастерская ""накорми зверушку"" (2 основы+ ложка+ 20 элементов)"
fold_04,Красота и гигиена,584115603496,403727045042,1,0.375,0.027,"бальзам для лица american crew all in one, spf15, 170 мл","american crew / ultra gliding oil масло для бритья, 50мл"
fold_04,Одежда,584115626169,34359785120,1,0.364,0.243,softline / трусы эротик,трусы softline
fold_04,Бытовая техника,584115629924,369367197616,0,0.979,0.99,scarlett утюг sc-si30k51,scarlett / утюг scarlett sc-si30k51 фиолетовый
fold_04,Бытовая техника,584115635562,755914351258,0,0.923,0.642,морозильная камера indesit sfr 100 белый,морозильная камера indesit sfr 100
fold_04,Одежда,584115644384,223338349481,1,0.231,0.442,lc waikiki / шорты для мальчика,шорты lc waikiki
fold_04,Бытовая техника,584115713222,712964638854,1,0.377,0.265,газовая поверхность maunfeld eghg.43.33cw/g,варочная панель gefest пвг 2231-01 р52
fold_04,Обувь,584115713961,240518312905,1,0.326,0.24,кроссовки мужские nike m air force 1 черные 8 us,кроссовки jordan air jordan 1
fold_04,Аптека,592705538411,94489413469,1,0.321,0.063,life extension / таурин капсулы taurine витамины и бады,"глицин, glycine, life extension, 1000 мг, 100 вегетарианских капсул"
fold_04,Электроника,592705583384,592705626459,1,0.382,0.048,"без бренда транзистор 2sa1358-y to-126, pnp, 120в, 1а, пара к 2sc3421, 10штук","транзистор 2sa1249 to-126, pnp transistor, 10штук"
fold_04,Бытовая техника,592705623707,300647723888,0,0.944,0.986,пылесос kelli kl-8005 красный,пылесос kelli kl-8005 красный
fold_04,Аптека,601295433499,386547116041,0,0.969,0.972,лозартан таблетки п/о плен. 100мг 30шт,"лозартан, таблетки покрыт. плен. об. 100 мг (озон), 30 шт."
fold_04,Обувь,601295465708,601295435546,1,0.236,0.127,шлепанцы adidas,"adidas шлепанцы adidas, размер eu 44,5, черный"
fold_04,Хобби и творчество,601295491520,369367242194,0,0.921,0.969,набор школа талантов для творчества «новогодняя гирлянда из ниток своими руками»,"школа талантов, набор для творчества ""новогодняя гирлянда из ниток своими руками"""
fold_04,Одежда,601295536741,128849065712,1,0.182,0.33,бейсболка atributika & club,"atributika & club бейсболка atributika & club, размер 55-58, черный"
fold_04,Одежда,601295548272,549755917188,1,0.37,0.608,с / куртка джинсовая спортивная весна,куртка джинсовая vxo
fold_04,Канцелярские товары,601295565131,773094235682,0,0.96,0.998,perfeo фотобумага а4 108 г/м2 матовая 500л,perfeo / фотобумага а4 108 г/м2 матовая 500л
fold_04,Канцелярские товары,601295567096,292057864966,0,0.926,0.895,noname лупа 3-кратная,"не определен лупа налобная 1-3х бинокулярная, с подсветкой, 5 линз в комплекте, 3 ааа"
fold_04,Музыкальные инструменты,609885398785,584115599261,0,0.984,0.993,"укулеле сопрано kaimana uk-21 ppm , цвет фиолетовый матовый",укулеле сопрано kaimana uk-21 ppm
fold_04,Спорт и отдых,609885401176,111669169180,1,0.226,0.517,"балансир hitfish flicker 50 (50 мм, 10 гр) #018","балансир hitfish flicker-50, цвет 052"
fold_04,Товары для животных,609885405451,618475316552,1,0.386,0.536,"ломтики крольчатины для собак ""деревенские лакомства"" для мини-пород, 55г.","деревенские лакомства ломтики крольчатины для малых и миниатюрных пород 0,055 кг 19689 (10 шт)"
fold_04,Бытовая техника,609885476137,755914342692,0,0.927,0.895,обогреватель ресанта омм-7н,ресанта / ресанта-омм-7н
